,CID,name,smiles,7.1 Drug Indication,8.1 Pharmacodynamics,8.2 MeSH Pharmacological Classification,"8.5 Absorption,Distribution and Excretion",8.6 Metabolism/Metabolites,8.7 Biological Half-Life
1612,1901613,(2S)-4-(4-bromoanilino)-1-(4-bromophenyl)-2-(4-nitrophenyl)-2H-pyrrol-5-one,C1=CC(=CC=C1[C@@H]2C=C(C(=O)N2C3=CC=C(C=C3)Br)NC4=CC=C(C=C4)Br)[N+](=O)[O-],,,,,,
1613,1901614,"2-[5-[2-(Carboxylatomethyl)-1,3-dioxoisoindole-5-carbonyl]-1,3-dioxoisoindol-2-yl]acetate",C1=CC2=C(C=C1C(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)CC(=O)[O-])C(=O)N(C2=O)CC(=O)[O-],,,,,,
1614,1901615,"2H-Isoindole-2-acetic acid, 5,5'-carbonylbis[1,3-dihydro-1,3-dioxo-",C1=CC2=C(C=C1C(=O)C3=CC4=C(C=C3)C(=O)N(C4=O)CC(=O)O)C(=O)N(C2=O)CC(=O)O,,,,,,
1615,1901616,"(3R)-N-[2-[2-[(2-chlorophenyl)methylidene]hydrazinyl]-2-oxoethyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1[C@@H](OC2=CC=CC=C2O1)C(=O)NCC(=O)NN=CC3=CC=CC=C3Cl,,,,,,
1616,1901617,"(3S)-N-[2-[2-[(2-chlorophenyl)methylidene]hydrazinyl]-2-oxoethyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1[C@H](OC2=CC=CC=C2O1)C(=O)NCC(=O)NN=CC3=CC=CC=C3Cl,,,,,,
1617,1901618,"4-fluoro-N-[(7R)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzamide",C1[C@@H](N2C(=NC(=N2)NC(=O)C3=CC=C(C=C3)F)NC1=O)C4=CC=CC=C4,,,,,,
1618,1901619,"4-fluoro-N-[(7S)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzamide",C1[C@H](N2C(=NC(=N2)NC(=O)C3=CC=C(C=C3)F)NC1=O)C4=CC=CC=C4,,,,,,
1619,1901620,Dibutyl-[3-(1-hydroxycyclohexyl)prop-2-ynyl]azanium,CCCC[NH+](CCCC)CC#CC1(CCCCC1)O,,,,,,
1620,1901621,1-[3-(Dibutylamino)prop-1-yn-1-yl]cyclohexanol,CCCCN(CCCC)CC#CC1(CCCCC1)O,,,,,,
1621,1901622,CID 1901622,C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN=C/C=C\C3=CC=CO3)C4=CC=C(C=C4)Br,,,,,,
1622,1901623,CID 1901623,C1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN=C/C=C/C3=CC=CO3)C4=CC=C(C=C4)Br,,,,,,
1623,1901624,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N-(anthracen-9-ylmethylideneamino)-5-(piperidin-1-ium-1-ylmethyl)triazole-4-carboxamide",C1CC[NH+](CC1)CC2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=C5C=CC=CC5=CC6=CC=CC=C64,,,,,,
1624,1901625,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N-(anthracen-9-ylmethylideneamino)-5-(piperidin-1-ylmethyl)triazole-4-carboxamide",C1CCN(CC1)CC2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=C5C=CC=CC5=CC6=CC=CC=C64,,,,,,
1625,1901626,"N'-[1-(furan-2-yl)ethenyl]-2-[[5-(4-methoxyphenyl)-4-phenyl-1,2,4-triazol-3-yl]sulfanyl]acetohydrazide",COC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NNC(=C)C4=CC=CO4,,,,,,
1626,1901627,"(5R)-5-[5-(3-bromophenyl)furan-2-yl]-11-methyl-8-thia-4,6-diaza-11-azoniatricyclo[7.4.0.02,7]trideca-1(9),2(7)-dien-3-one",C[NH+]1CCC2=C(C1)SC3=C2C(=O)N[C@H](N3)C4=CC=C(O4)C5=CC(=CC=C5)Br,,,,,,
1627,1901628,"(5S)-5-[5-(3-bromophenyl)furan-2-yl]-11-methyl-8-thia-4,6-diaza-11-azoniatricyclo[7.4.0.02,7]trideca-1(9),2(7)-dien-3-one",C[NH+]1CCC2=C(C1)SC3=C2C(=O)N[C@@H](N3)C4=CC=C(O4)C5=CC(=CC=C5)Br,,,,,,
1628,1901629,CID 1901629,CC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NNC(=C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,,,,,,
1629,1901630,"2-methoxyethyl 2-amino-1-(4-methoxyphenyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",COCCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)C4=CC=C(C=C4)OC)N,,,,,,
1630,1901631,CID 1901631,COC1=C(C=C(C=C1)[C@H]2[C@@H](C(=O)C(=O)N2C3=CC=CC=C3)C(=O)/C=C\C4=CC=CC=C4)OC,,,,,,
1631,1901632,CID 1901632,COC1=C(C=C(C=C1)[C@@H]2[C@@H](C(=O)C(=O)N2C3=CC=CC=C3)C(=O)/C=C\C4=CC=CC=C4)OC,,,,,,
1632,1901633,CID 1901633,COC1=C(C=C(C=C1)[C@@H]2[C@H](C(=O)C(=O)N2C3=CC=CC=C3)C(=O)/C=C/C4=CC=CC=C4)OC,,,,,,
1633,1901634,"N-(2,3-dichlorophenyl)-N'-(4-ethylbenzyl)ethanediamide",CCC1=CC=C(C=C1)CNC(=O)C(=O)NC2=C(C(=CC=C2)Cl)Cl,,,,,,
1634,1901635,"[2-oxo-2-(4-phenylphenyl)ethyl] (3R,7S,13S,17R)-1-azapentacyclo[10.6.1.03,7.08,19.013,17]nonadeca-5,8,10,12(19),14-pentaene-10-carboxylate",C1C=C[C@H]2[C@@H]1CN3C[C@@H]4CC=C[C@@H]4C5=C3C2=CC(=C5)C(=O)OCC(=O)C6=CC=C(C=C6)C7=CC=CC=C7,,,,,,
1635,1901636,2-[(6-Methoxy-4-methylquinazolin-2-yl)sulfanyl]ethyl naphthalene-1-carboxylate,CC1=C2C=C(C=CC2=NC(=N1)SCCOC(=O)C3=CC=CC4=CC=CC=C43)OC,,,,,,
1636,1901637,"N'-[(3E)-1-benzyl-2-oxo-1,2-dihydro-3H-indol-3-ylidene]-2-(2-bromo-4-chlorophenoxy)acetohydrazide",C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C2O)N=NC(=O)COC4=C(C=C(C=C4)Cl)Br,,,,,,
1637,1901638,"N-(3-bromophenyl)-2,2-diphenylacetamide",C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC(=CC=C3)Br,,,,,,
1638,1901639,"(8S,8aR)-6-amino-2-benzyl-8-(furan-3-yl)-2,3,8,8a-tetrahydro-1H-isoquinolin-2-ium-5,7,7-tricarbonitrile",C1C=C2[C@H](C[NH+]1CC3=CC=CC=C3)[C@@H](C(C(=C2C#N)N)(C#N)C#N)C4=COC=C4,,,,,,
1639,1901640,"2-[[5-(4-tert-butylphenyl)-4-phenyl-1,2,4-triazol-3-yl]sulfanyl]-N-[(3-methoxyphenyl)methylideneamino]acetamide",CC(C)(C)C1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NN=CC4=CC(=CC=C4)OC,,,,,,
1640,1901641,"N-(4-methoxyphenyl)-1,4-diphenyl-5,6,7,8-tetrahydro-2a,4a-diazacyclopenta[cd]azulene-2-carbothioamide",COC1=CC=C(C=C1)NC(=S)C2=C(C3=C4N2C=C(N4CCCC3)C5=CC=CC=C5)C6=CC=CC=C6,,,,,,
1641,1901642,"1-(4-amino-1,2,5-oxadiazol-3-yl)-N-[[3-[(2,4-dichlorophenyl)methoxy]phenyl]methylideneamino]-5-phenyltriazole-4-carboxamide",C1=CC=C(C=C1)C2=C(N=NN2C3=NON=C3N)C(=O)NN=CC4=CC(=CC=C4)OCC5=C(C=C(C=C5)Cl)Cl,,,,,,
1642,1901643,"2-(1,3-benzothiazol-2-ylsulfanyl)-N-[(3-methoxy-4-phenylmethoxyphenyl)methylideneamino]acetamide",COC1=C(C=CC(=C1)C=NNC(=O)CSC2=NC3=CC=CC=C3S2)OCC4=CC=CC=C4,,,,,,
1643,1901644,"1-(3-Chlorophenyl)-3-[5-(3-ethoxyphenyl)-1,3,4-thiadiazol-2-yl]urea",CCOC1=CC=CC(=C1)C2=NN=C(S2)NC(=O)NC3=CC(=CC=C3)Cl,,,,,,
1644,1901645,CID 1901645,C1CN2C3=C1C=CC=C3C(=O)C(=C2O)C(=O)NNC(=O)C4=C(N5CCC6=C5C(=CC=C6)C4=O)O,,,,,,
1645,1901646,"(4R)-6-amino-4-(2-chloroquinolin-3-yl)-3-propyl-2,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile",CCCC1=C2[C@@H](C(=C(OC2=NN1)N)C#N)C3=CC4=CC=CC=C4N=C3Cl,,,,,,
1646,1901647,"(4S)-6-amino-4-(2-chloroquinolin-3-yl)-3-propyl-2,4-dihydropyrano[2,3-c]pyrazole-5-carbonitrile",CCCC1=C2[C@H](C(=C(OC2=NN1)N)C#N)C3=CC4=CC=CC=C4N=C3Cl,,,,,,
1647,1901648,"(7R)-2-(benzenesulfonamido)-7-phenyl-6,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidin-5-olate",C1[C@@H](N2C(=NC(=N2)NS(=O)(=O)C3=CC=CC=C3)N=C1[O-])C4=CC=CC=C4,,,,,,
1648,1901649,"N-[(7R)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzenesulfonamide",C1[C@@H](N2C(=NC(=N2)NS(=O)(=O)C3=CC=CC=C3)NC1=O)C4=CC=CC=C4,,,,,,
1649,1901650,"(7S)-2-(benzenesulfonamido)-7-phenyl-6,7-dihydro-[1,2,4]triazolo[1,5-a]pyrimidin-5-olate",C1[C@H](N2C(=NC(=N2)NS(=O)(=O)C3=CC=CC=C3)N=C1[O-])C4=CC=CC=C4,,,,,,
1650,1901651,"N-[(7S)-5-oxo-7-phenyl-6,7-dihydro-4H-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]benzenesulfonamide",C1[C@H](N2C(=NC(=N2)NS(=O)(=O)C3=CC=CC=C3)NC1=O)C4=CC=CC=C4,,,,,,
1651,1901652,CID 1901652,C1=CC=C(C(=C1)CSC2=NN=C(S2)SCC(=O)NN=CC3=CC=CC=C3OCC(=O)[O-])Cl,,,,,,
1652,1901653,"2-[2-[[[2-[[5-[(2-Chlorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]sulfanyl]acetyl]hydrazinylidene]methyl]phenoxy]acetic acid",C1=CC=C(C(=C1)CSC2=NN=C(S2)SCC(=O)NN=CC3=CC=CC=C3OCC(=O)O)Cl,,,,,,
1653,1901654,"N-[(2-chloro-5-nitrophenyl)methylideneamino]-2-[[4-(4-ethoxyphenyl)-5-phenyl-1,2,4-triazol-3-yl]sulfanyl]acetamide",CCOC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NN=CC3=C(C=CC(=C3)[N+](=O)[O-])Cl)C4=CC=CC=C4,,,,,,
1654,1901655,Ethyl 6-ethyl-4-(naphthalen-1-ylamino)quinoline-3-carboxylate,CCC1=CC2=C(C(=CN=C2C=C1)C(=O)OCC)NC3=CC=CC4=CC=CC=C43,,,,,,
1655,1901656,(Z)-3-(5-bromo-2-hydroxyphenyl)-N-(4-bromophenyl)-2-cyanoprop-2-enamide,C1=CC(=CC=C1NC(=O)/C(=C\C2=C(C=CC(=C2)Br)O)/C#N)Br,,,,,,
1656,1901657,CID 1901657,CC[N+]1=C(NC2=CC=CC=C21)SCC(=O)NN=CC3=CC=CC=C3OC,,,,,,
1657,1901658,CID 1901658,CC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NNC(=C)C4=CC=CC=C4,,,,,,
1658,1901659,CID 1901659,CCC[C@@H]1C(=O)N(C(=NN=CC2=CC=C(C=C2)OC)S1)CC3=CC=CC4=CC=CC=C43,,,,,,
1659,1901660,CID 1901660,C1=CC=C2C(=C1)C(=CN2)C(=O)N=NC=C3C=C(C=CC3=O)N(O)[O-],,,,,,
1660,1901661,"2-(6-amino-3,5-dicyano-4-thiophen-2-ylpyridin-1-ium-2-yl)sulfanyl-N-(2-phenylethyl)acetamide",C1=CC=C(C=C1)CCNC(=O)CSC2=C(C(=C(C(=[NH+]2)N)C#N)C3=CC=CS3)C#N,,,,,,
1661,1901662,ethyl 5-bromo-3-{[(phenylsulfanyl)acetyl]amino}-1H-indole-2-carboxylate,CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)Br)NC(=O)CSC3=CC=CC=C3,,,,,,
1662,1901663,2-(Hexanoylamino)-4-phenylthiophene-3-carboxylate,CCCCCC(=O)NC1=C(C(=CS1)C2=CC=CC=C2)C(=O)[O-],,,,,,
1663,1901664,2-(Hexanoylamino)-4-phenylthiophene-3-carboxylic acid,CCCCCC(=O)NC1=C(C(=CS1)C2=CC=CC=C2)C(=O)O,,,,,,
1664,1901665,1-Naphthalen-1-yl-3-(4'-nitrobiphenyl-4-yl)urea,C1=CC=C2C(=C1)C=CC=C2NC(=O)NC3=CC=C(C=C3)C4=CC=C(C=C4)[N+](=O)[O-],,,,,,
1665,1901666,"(5E)-1-methyl-5-[(5-nitrothiophen-2-yl)methylidene]pyrimidine-2,4,6(1H,3H,5H)-trione",CN1C(=O)/C(=C/C2=CC=C(S2)[N+](=O)[O-])/C(=O)NC1=O,,,,,,
1666,1901667,"(5Z)-1-methyl-5-[(5-nitrothien-2-yl)methylene]pyrimidine-2,4,6(1H,3H,5H)-trione",CN1C(=O)/C(=C\C2=CC=C(S2)[N+](=O)[O-])/C(=O)NC1=O,,,,,,
1667,1901668,"(3R)-1-(2-methoxyphenyl)-3-(4-methylpyrimidin-2-yl)sulfanylpyrrolidine-2,5-dione",CC1=NC(=NC=C1)S[C@@H]2CC(=O)N(C2=O)C3=CC=CC=C3OC,,,,,,
1668,1901669,"(Z)-2-cyano-N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-3-(4-hydroxyphenyl)prop-2-enamide",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)/C(=C\C3=CC=C(C=C3)O)/C#N,,,,,,
1669,1901670,"2-{[2-(4-chlorophenyl)-2-oxoethyl]sulfanyl}-3-(2-phenylethyl)-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",C1CC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC(=O)C4=CC=C(C=C4)Cl)CCC5=CC=CC=C5,,,,,,
1670,1901671,CID 1901671,CC1=C([C@H](N2C(=O)/C(=C/C3=CC=C(C=C3)Cl)/SC2=N1)C4=CC=C(C=C4)C(C)(C)C)C(=O)OC,,,,,,
1671,1901672,"methyl (2E,5R)-5-(4-tert-butylphenyl)-2-[(4-chlorophenyl)methylidene]-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=O)/C(=C\C3=CC=C(C=C3)Cl)/SC2=N1)C4=CC=C(C=C4)C(C)(C)C)C(=O)OC,,,,,,
1672,1901673,CID 1901673,CC1=C([C@@H](N2C(=O)/C(=C/C3=CC=C(C=C3)Cl)/SC2=N1)C4=CC=C(C=C4)C(C)(C)C)C(=O)OC,,,,,,
1673,1901674,"methyl (2E,5S)-5-(4-tert-butylphenyl)-2-[(4-chlorophenyl)methylidene]-7-methyl-3-oxo-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@@H](N2C(=O)/C(=C\C3=CC=C(C=C3)Cl)/SC2=N1)C4=CC=C(C=C4)C(C)(C)C)C(=O)OC,,,,,,
1674,1901675,"8-amino-1,3-dicyclohexyl-7-methylbenzo[g]pteridine-2,4(1H,3H)-dione",CC1=CC2=C(C=C1N)N=C3C(=N2)C(=O)N(C(=O)N3C4CCCCC4)C5CCCCC5,,,,,,
1675,1901676,"2-[2-[(E)-(1-methyl-2,4,6-trioxo-1,3-diazinan-5-ylidene)methyl]phenoxy]acetate",CN1C(=O)/C(=C/C2=CC=CC=C2OCC(=O)[O-])/C(=O)NC1=O,,,,,,
1676,1901677,"2-[2-[(E)-(1-methyl-2,4,6-trioxo-1,3-diazinan-5-ylidene)methyl]phenoxy]acetic acid",CN1C(=O)/C(=C/C2=CC=CC=C2OCC(=O)O)/C(=O)NC1=O,,,,,,
1677,1901678,"2-[2-[(Z)-(1-methyl-2,4,6-trioxo-1,3-diazinan-5-ylidene)methyl]phenoxy]acetate",CN1C(=O)/C(=C\C2=CC=CC=C2OCC(=O)[O-])/C(=O)NC1=O,,,,,,
1678,1901679,"{2-[(Z)-(1-methyl-2,4,6-trioxotetrahydropyrimidin-5(2H)-ylidene)methyl]phenoxy}acetic acid",CN1C(=O)/C(=C\C2=CC=CC=C2OCC(=O)O)/C(=O)NC1=O,,,,,,
1679,1901680,CID 1901680,CCCCCCNC1=C2C(=C3C4=C(CCCC4)C(=[N+]5CCOCC5)N=C3S2)NC=N1,,,,,,
1680,1901681,"3-(3-fluoro-4-methoxyphenyl)-9-methyl-5-phenyl-7H-furo[3,2-g]chromen-7-one",CC1=C2C(=CC3=C1OC=C3C4=CC(=C(C=C4)OC)F)C(=CC(=O)O2)C5=CC=CC=C5,,,,,,
1681,1901682,"(1R,2S,4R,5S)-2,4-bis(4-bromophenyl)-3-azoniabicyclo[3.3.1]nonan-9-one",C1C[C@@H]2[C@H]([NH2+][C@H]([C@H](C1)C2=O)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,,,,,,
1682,1901683,"(1S,2R,4S,5R)-2,4-bis(4-bromophenyl)-3-azabicyclo[3.3.1]nonan-9-one",C1C[C@@H]2[C@H](N[C@H]([C@H](C1)C2=O)C3=CC=C(C=C3)Br)C4=CC=C(C=C4)Br,,,,,,
1683,1901684,"ethyl (4R)-2-amino-7,7-dimethyl-4-(3-nitrophenyl)-5-oxo-6,8-dihydro-4H-chromene-3-carboxylate",CCOC(=O)C1=C(OC2=C([C@H]1C3=CC(=CC=C3)[N+](=O)[O-])C(=O)CC(C2)(C)C)N,,,,,,
1684,1901685,"ethyl (4S)-2-amino-7,7-dimethyl-4-(3-nitrophenyl)-5-oxo-6,8-dihydro-4H-chromene-3-carboxylate",CCOC(=O)C1=C(OC2=C([C@@H]1C3=CC(=CC=C3)[N+](=O)[O-])C(=O)CC(C2)(C)C)N,,,,,,
1685,1901686,"(5Z)-5-(1,3-benzodioxol-5-ylmethylidene)-3-(2,3-dimethylphenyl)-2-thioxo-1,3-thiazolidin-4-one",CC1=C(C(=CC=C1)N2C(=O)/C(=C/C3=CC4=C(C=C3)OCO4)/SC2=S)C,,,,,,
1686,1901687,CID 1901687,CC1=C(C(=CC=C1)N2C(=O)/C(=C\C3=CC4=C(C=C3)OCO4)/SC2=S)C,,,,,,
1687,1901688,"7-Chloro-4-pyridin-3-yl-2,2-bis(trifluoromethyl)pyrido[1,2-a][1,3,5]triazine",C1=CC(=CN=C1)C2=NC(N=C3N2C=C(C=C3)Cl)(C(F)(F)F)C(F)(F)F,,,,,,
1688,1901689,"N-[(7R)-7-(4-methylphenyl)-5-oxo-7,8-dihydro-6H-quinazolin-2-yl]hexanamide",CCCCCC(=O)NC1=NC=C2C(=N1)C[C@H](CC2=O)C3=CC=C(C=C3)C,,,,,,
1689,1901690,"N-[(7S)-7-(4-methylphenyl)-5-oxo-7,8-dihydro-6H-quinazolin-2-yl]hexanamide",CCCCCC(=O)NC1=NC=C2C(=N1)C[C@@H](CC2=O)C3=CC=C(C=C3)C,,,,,,
1690,1901691,CID 1901691,C1OC2=C(O1)C=C(C=C2)/C=C(\C(=O)NCCC(=O)[O-])/NC(=O)C3=CC=CC=C3Br,,,,,,
1691,1901692,"3-[3-Benzo[1,3]dioxol-5-yl-2-(2-bromo-benzoylamino)-acryloylamino]-propionic aci",C1OC2=C(O1)C=C(C=C2)/C=C(\C(=O)NCCC(=O)O)/NC(=O)C3=CC=CC=C3Br,,,,,,
1692,1901693,"ethyl 1-cyclohexyl-2-(propanoylamino)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxylate",CCC(=O)NC1=C(C2=NC3=CC=CC=C3N=C2N1C4CCCCC4)C(=O)OCC,,,,,,
1693,1901694,"(5E)-5-[(1-methylindol-3-yl)methylidene]-1-prop-2-enyl-1,3-diazinane-2,4,6-trione",CN1C=C(C2=CC=CC=C21)/C=C/3\C(=O)NC(=O)N(C3=O)CC=C,,,,,,
1694,1901695,CID 1901695,CCCCOC(=O)/C(=C\C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3)/C#N,,,,,,
1695,1901696,butyl (2E)-3-(1-benzyl-1H-indol-3-yl)-2-cyanoprop-2-enoate,CCCCOC(=O)/C(=C/C1=CN(C2=CC=CC=C21)CC3=CC=CC=C3)/C#N,,,,,,
1696,1901697,CID 1901697,C1OC2=C(O1)C=C(C(=C2)/C=C/3\C(=O)NC(=O)N(C3=O)C4=CC=C(C=C4)Cl)[N+](=O)[O-],,,,,,
1697,1901698,"(5Z)-1-(4-chlorophenyl)-5-[(6-nitro-1,3-benzodioxol-5-yl)methylidene]pyrimidine-2,4,6(1H,3H,5H)-trione",C1OC2=C(O1)C=C(C(=C2)/C=C\3/C(=O)NC(=O)N(C3=O)C4=CC=C(C=C4)Cl)[N+](=O)[O-],,,,,,
1698,1901699,"(2S)-2-[[(E)-3-(1,3-benzodioxol-5-yl)-2-[(2-methoxybenzoyl)amino]prop-2-enoyl]amino]-4-methylsulfanylbutanoate",COC1=CC=CC=C1C(=O)N/C(=C/C2=CC3=C(C=C2)OCO3)/C(=O)N[C@@H](CCSC)C(=O)[O-],,,,,,
1699,1901700,"(2S)-2-[[(E)-3-(1,3-benzodioxol-5-yl)-2-[(2-methoxybenzoyl)amino]prop-2-enoyl]amino]-4-methylsulfanylbutanoic acid",COC1=CC=CC=C1C(=O)N/C(=C/C2=CC3=C(C=C2)OCO3)/C(=O)N[C@@H](CCSC)C(=O)O,,,,,,
1700,1901701,"(2R)-2-[[(E)-3-(1,3-benzodioxol-5-yl)-2-[(2-methoxybenzoyl)amino]prop-2-enoyl]amino]-4-methylsulfanylbutanoate",COC1=CC=CC=C1C(=O)N/C(=C/C2=CC3=C(C=C2)OCO3)/C(=O)N[C@H](CCSC)C(=O)[O-],,,,,,
1701,1901702,"(2R)-2-[[(E)-3-(1,3-benzodioxol-5-yl)-2-[(2-methoxybenzoyl)amino]prop-2-enoyl]amino]-4-methylsulfanylbutanoic acid",COC1=CC=CC=C1C(=O)N/C(=C/C2=CC3=C(C=C2)OCO3)/C(=O)N[C@H](CCSC)C(=O)O,,,,,,
1702,1901703,"(5E)-5-[(5-bromothiophen-2-yl)methylidene]-1-(3-methoxyphenyl)pyrimidine-2,4,6(1H,3H,5H)-trione",COC1=CC=CC(=C1)N2C(=O)/C(=C/C3=CC=C(S3)Br)/C(=O)NC2=O,,,,,,
1703,1901704,"(5Z)-5-[(5-bromothiophen-2-yl)methylidene]-1-(3-methoxyphenyl)-1,3-diazinane-2,4,6-trione",COC1=CC=CC(=C1)N2C(=O)/C(=C\C3=CC=C(S3)Br)/C(=O)NC2=O,,,,,,
1704,1901705,CID 1901705,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=CS3)C(=O)NNC4=NC(=O)C(C(=O)N4)[N+](=O)[O-],,,,,,
1705,1901706,"(2Z,5R)-2-[(4-methoxyphenyl)methylidene]-7-methyl-3-oxo-N,5-diphenyl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide",CC1=C([C@H](N2C(=O)/C(=C/C3=CC=C(C=C3)OC)/SC2=N1)C4=CC=CC=C4)C(=O)NC5=CC=CC=C5,,,,,,
1706,1901707,"(2E,5R)-2-[(4-methoxyphenyl)methylidene]-7-methyl-3-oxo-N,5-diphenyl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide",CC1=C([C@H](N2C(=O)/C(=C\C3=CC=C(C=C3)OC)/SC2=N1)C4=CC=CC=C4)C(=O)NC5=CC=CC=C5,,,,,,
1707,1901708,"(2Z,5S)-2-[(4-methoxyphenyl)methylidene]-7-methyl-3-oxo-N,5-diphenyl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide",CC1=C([C@@H](N2C(=O)/C(=C/C3=CC=C(C=C3)OC)/SC2=N1)C4=CC=CC=C4)C(=O)NC5=CC=CC=C5,,,,,,
1708,1901709,"(2E,5S)-2-[(4-methoxyphenyl)methylidene]-7-methyl-3-oxo-N,5-diphenyl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxamide",CC1=C([C@@H](N2C(=O)/C(=C\C3=CC=C(C=C3)OC)/SC2=N1)C4=CC=CC=C4)C(=O)NC5=CC=CC=C5,,,,,,
1709,1901710,"methyl (2Z,5S)-2-(furan-2-ylmethylidene)-7-methyl-3-oxo-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=O)/C(=C/C3=CC=CO3)/SC2=N1)C4=CC=CS4)C(=O)OC,,,,,,
1710,1901711,"methyl (2E,5S)-2-(furan-2-ylmethylidene)-7-methyl-3-oxo-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@H](N2C(=O)/C(=C\C3=CC=CO3)/SC2=N1)C4=CC=CS4)C(=O)OC,,,,,,
1711,1901712,"methyl (2Z,5R)-2-(furan-2-ylmethylidene)-7-methyl-3-oxo-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@@H](N2C(=O)/C(=C/C3=CC=CO3)/SC2=N1)C4=CC=CS4)C(=O)OC,,,,,,
1712,1901713,"methyl (2E,5R)-2-(furan-2-ylmethylidene)-7-methyl-3-oxo-5-thiophen-2-yl-5H-[1,3]thiazolo[3,2-a]pyrimidine-6-carboxylate",CC1=C([C@@H](N2C(=O)/C(=C\C3=CC=CO3)/SC2=N1)C4=CC=CS4)C(=O)OC,,,,,,
1713,1901714,"3-(1,5-dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)-5-(1-naphthylmethylene)-2-thioxo-1,3-thiazolidin-4-one",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=O)/C(=C/C4=CC=CC5=CC=CC=C54)/SC3=S,,,,,,
1714,1901715,"3-(1,5-Dimethyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazol-4-yl)-5-naphthalen-1-ylmethylene-2-thioxo-thiazolidin-4-one",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=O)/C(=C\C4=CC=CC5=CC=CC=C54)/SC3=S,,,,,,
1715,1901716,"4-(4-methoxyphenyl)-1-(methylsulfanyl)-7,8,9,10-tetrahydro-6H-cyclohepta[4,5]thieno[3,2-e][1,2,4]triazolo[4,3-a]pyrimidin-5(4H)-one",COC1=CC=C(C=C1)N2C(=O)C3=C(N4C2=NN=C4SC)SC5=C3CCCCC5,,,,,,
1716,1901717,"N-[(1S)-2,2,2-trichloro-1-[(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)carbamothioylamino]ethyl]propanamide",CCC(=O)N[C@H](C(Cl)(Cl)Cl)NC(=S)NC1=C(N(N(C1=O)C2=CC=CC=C2)C)C,,,,,,
